strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,diagnostic_fold,fold
UP20_SCORE80_NIKKEION_TP2.5_SL1.0_H1,20,80,True,2.5,1.0,1,113,7,30,5.972041416747454,58.56633798719593,-3.933889864960116,54.16437007874016,20,27,74.07407407407408,74.07407407407408,32.52983136404192,325298.3136404192,-1.9546222988466424,66475.98739552104,66475.98739552104,665759873.9552103,5.972041416747454,6.477014293048868,-1.674690710102546,46,4,12,5.290485727949989,26.285398614365995,-3.933889864960116,45.90573770491803,10,14,71.42857142857143,71.42857142857143,20.81353626939017,208135.3626939017,-1.9546222988466424,948.1924044911192,948.1924044911192,10481924.044911193,5.290485727949989,6.023499121453493,-2.4061549038367964,68,3,18,6.51014200199166,211.9838987701216,-1.2034439520525964,86.23958333333333,10,14,71.42857142857143,71.42857142857143,43.07254116750279,430725.4116750279,0.0,6963.591927833646,6963.591927833646,70635919.27833647,6.51014200199166,6.842890330627747,-0.6994051184568787,156.696798118866,156.16769758976548,156.2496109671527,156.16769758976548,61,7,10,6.153776287667618,22.38541700392421,-6.334312005963827,44.7394578313253,10,17,58.82352941176471,52.94117647058824,27.476752175329988,274767.52175329986,-6.334312005963827,3559.3206308907925,3559.3206308907925,36593206.308907926,6.153776287667618,7.276545427700642,-2.507585649729992,3.967750183798382,True,52,7,9,4.42767231233207,17.33465442517124,-7.384346214793758,54.11111111111111,9,12,75.0,66.66666666666666,23.01263271452433,230126.3271452433,-5.261958773024866,828.7478651367314,828.7478651367314,9287478.651367314,4.42767231233207,5.4296462901092095,-2.0135889733781127,0.7743726383177244,False,True,1,1
UP30_SCORE80_NIKKEION_TP2.5_SL1.0_H1,30,80,True,2.5,1.0,1,113,7,30,5.972041416747454,58.56633798719593,-3.933889864960116,54.16437007874016,20,27,74.07407407407408,74.07407407407408,32.52983136404192,325298.3136404192,-1.9546222988466424,66475.98739552104,66475.98739552104,665759873.9552103,5.972041416747454,6.477014293048868,-1.674690710102546,46,4,12,5.290485727949989,26.285398614365995,-3.933889864960116,45.90573770491803,10,14,71.42857142857143,71.42857142857143,20.81353626939017,208135.3626939017,-1.9546222988466424,948.1924044911192,948.1924044911192,10481924.044911193,5.290485727949989,6.023499121453493,-2.4061549038367964,68,3,18,6.51014200199166,211.9838987701216,-1.2034439520525964,86.23958333333333,10,14,71.42857142857143,71.42857142857143,43.07254116750279,430725.4116750279,0.0,6963.591927833646,6963.591927833646,70635919.27833647,6.51014200199166,6.842890330627747,-0.6994051184568787,156.696798118866,156.16769758976548,156.2496109671527,156.16769758976548,61,7,10,6.153776287667618,22.38541700392421,-6.334312005963827,44.7394578313253,10,17,58.82352941176471,52.94117647058824,27.476752175329988,274767.52175329986,-6.334312005963827,3559.3206308907925,3559.3206308907925,36593206.308907926,6.153776287667618,7.276545427700642,-2.507585649729992,3.967750183798382,True,52,7,9,4.42767231233207,17.33465442517124,-7.384346214793758,54.11111111111111,9,12,75.0,66.66666666666666,23.01263271452433,230126.3271452433,-5.261958773024866,828.7478651367314,828.7478651367314,9287478.651367314,4.42767231233207,5.4296462901092095,-2.0135889733781127,0.7743726383177244,False,True,1,1
UP25_SCORE80_NIKKEION_TP2.5_SL1.0_H1,25,80,True,2.5,1.0,1,113,7,30,5.972041416747454,58.56633798719593,-3.933889864960116,54.16437007874016,20,27,74.07407407407408,74.07407407407408,32.52983136404192,325298.3136404192,-1.9546222988466424,66475.98739552104,66475.98739552104,665759873.9552103,5.972041416747454,6.477014293048868,-1.674690710102546,46,4,12,5.290485727949989,26.285398614365995,-3.933889864960116,45.90573770491803,10,14,71.42857142857143,71.42857142857143,20.81353626939017,208135.3626939017,-1.9546222988466424,948.1924044911192,948.1924044911192,10481924.044911193,5.290485727949989,6.023499121453493,-2.4061549038367964,68,3,18,6.51014200199166,211.9838987701216,-1.2034439520525964,86.23958333333333,10,14,71.42857142857143,71.42857142857143,43.07254116750279,430725.4116750279,0.0,6963.591927833646,6963.591927833646,70635919.27833647,6.51014200199166,6.842890330627747,-0.6994051184568787,156.696798118866,156.16769758976548,156.2496109671527,156.16769758976548,61,7,10,6.153776287667618,22.38541700392421,-6.334312005963827,44.7394578313253,10,17,58.82352941176471,52.94117647058824,27.476752175329988,274767.52175329986,-6.334312005963827,3559.3206308907925,3559.3206308907925,36593206.308907926,6.153776287667618,7.276545427700642,-2.507585649729992,3.967750183798382,True,52,7,9,4.42767231233207,17.33465442517124,-7.384346214793758,54.11111111111111,9,12,75.0,66.66666666666666,23.01263271452433,230126.3271452433,-5.261958773024866,828.7478651367314,828.7478651367314,9287478.651367314,4.42767231233207,5.4296462901092095,-2.0135889733781127,0.7743726383177244,False,True,1,1
UP25_SCORE80_NIKKEION_TP4.0_SL1.0_H1,25,80,True,4.0,1.0,1,113,8,59,7.500882282753912,54.08549681970776,-4.24385553290244,54.16437007874016,20,27,74.07407407407408,74.07407407407408,43.45808845563616,434580.8845563616,-1.9546222988466424,317748.92980773846,317748.92980773846,3178489298.077385,7.500882282753912,8.224441794807737,-1.995836312952534,46,5,26,6.255658168439589,21.74923686073301,-4.24385553290244,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.44680612737186,254468.06127371863,-1.9546222988466424,1469.241335264925,1469.241335264925,15692413.352649253,6.255658168439589,7.356798802352944,-2.7736950296499274,68,3,33,8.497610786012402,276.394769164089,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,60.518561161544106,605185.611615441,0.0,23800.449558641743,23800.449558641743,239004495.5864174,8.497610786012402,8.922088443141753,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,29,8.062700462912671,29.0192524909728,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.5095974145446,395095.974145446,-6.334312005963827,10260.602378774056,10260.602378774056,103606023.78774056,8.062700462912671,9.432922736773756,-2.507585649729992,4.983791445326597,True,52,7,20,6.348027178143583,24.41926477886866,-7.384346214793769,54.11111111111111,9,12,75.0,75.0,35.487276326500215,354872.76326500217,-5.261958773024866,2228.740637369565,2228.740637369565,23287406.37369565,6.348027178143583,7.648723023935847,-2.0135889733781127,0.8414849688655803,False,True,1,1
UP25_SCORE80_NIKKEION_TP3.0_SL1.0_H1,25,80,True,3.0,1.0,1,113,8,42,6.562892327404634,47.447122703892354,-4.243855532902452,54.16437007874016,20,27,74.07407407407408,74.07407407407408,36.759609691894944,367596.0969189494,-1.9546222988466424,121906.0235215676,121906.0235215676,1220060235.215676,6.562892327404634,7.214985938098513,-1.995836312952534,46,5,17,5.774752611142077,20.154133188612462,-4.243855532902452,45.90573770491803,10,14,71.42857142857143,71.42857142857143,23.083595439122536,230835.95439122536,-1.9546222988466424,1177.8102840029894,1177.8102840029894,12778102.840029895,5.774752611142077,6.817246225872808,-2.7736950296499274,68,3,25,7.197673475273416,234.26575847698703,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,49.29082863431488,492908.28634314885,0.0,10734.519695837804,10734.519695837804,108345196.95837805,7.197673475273416,7.562154025753277,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,17,7.015741780246181,25.38089338136856,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,32.27445623609031,322744.5623609031,-6.334312005963827,5807.035185479754,5807.035185479754,59070351.854797535,7.015741780246181,8.250247187835686,-2.507585649729992,4.55290861123072,True,52,7,14,5.089152810978249,19.775001088649653,-7.384346214793746,54.11111111111111,9,12,75.0,66.66666666666666,27.07787472000932,270778.7472000932,-5.261958773024866,1179.046797145975,1179.046797145975,12790467.97145975,5.089152810978249,6.194023755211462,-2.0135889733781127,0.7791294337639807,False,True,1,1
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H1,20,80,True,3.5,1.0,1,113,8,51,7.143459838951357,51.55593465774746,-4.24385553290244,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.32039659445592,413203.9659445592,-1.9546222988466424,221299.0018035069,221299.0018035069,2213990018.0350685,7.143459838951357,7.839787164810701,-1.995836312952534,46,5,24,5.99252742312467,20.87646504154611,-4.24385553290244,45.90573770491803,10,14,71.42857142857143,71.42857142857143,24.16189293208931,241618.9293208931,-1.9546222988466424,1301.9669063098877,1301.9669063098877,14019669.063098878,5.99252742312467,7.06157894175572,-2.7736950296499274,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,24,7.70918436914588,27.79072406722235,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.639151021837286,366391.51021837286,-6.334312005963827,8536.307368480968,8536.307368480968,86363073.68480968,7.70918436914588,9.033580482703863,-2.507585649729992,4.886272586492495,True,52,7,17,5.716847229444425,22.090703490947217,-7.384346214793758,54.11111111111111,9,12,75.0,75.0,31.09952167123756,310995.2167123756,-5.261958773024866,1626.3217469349304,1626.3217469349304,17263217.469349302,5.716847229444425,6.919359527661264,-2.0135889733781127,0.7948948518762058,False,True,1,1
UP30_SCORE80_NIKKEION_TP3.5_SL1.0_H1,30,80,True,3.5,1.0,1,113,8,51,7.143459838951357,51.55593465774746,-4.24385553290244,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.32039659445592,413203.9659445592,-1.9546222988466424,221299.0018035069,221299.0018035069,2213990018.0350685,7.143459838951357,7.839787164810701,-1.995836312952534,46,5,24,5.99252742312467,20.87646504154611,-4.24385553290244,45.90573770491803,10,14,71.42857142857143,71.42857142857143,24.16189293208931,241618.9293208931,-1.9546222988466424,1301.9669063098877,1301.9669063098877,14019669.063098878,5.99252742312467,7.06157894175572,-2.7736950296499274,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,24,7.70918436914588,27.79072406722235,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.639151021837286,366391.51021837286,-6.334312005963827,8536.307368480968,8536.307368480968,86363073.68480968,7.70918436914588,9.033580482703863,-2.507585649729992,4.886272586492495,True,52,7,17,5.716847229444425,22.090703490947217,-7.384346214793758,54.11111111111111,9,12,75.0,75.0,31.09952167123756,310995.2167123756,-5.261958773024866,1626.3217469349304,1626.3217469349304,17263217.469349302,5.716847229444425,6.919359527661264,-2.0135889733781127,0.7948948518762058,False,True,1,1
UP30_SCORE80_NIKKEION_TP3.0_SL1.0_H1,30,80,True,3.0,1.0,1,113,8,42,6.562892327404634,47.447122703892354,-4.243855532902452,54.16437007874016,20,27,74.07407407407408,74.07407407407408,36.759609691894944,367596.0969189494,-1.9546222988466424,121906.0235215676,121906.0235215676,1220060235.215676,6.562892327404634,7.214985938098513,-1.995836312952534,46,5,17,5.774752611142077,20.154133188612462,-4.243855532902452,45.90573770491803,10,14,71.42857142857143,71.42857142857143,23.083595439122536,230835.95439122536,-1.9546222988466424,1177.8102840029894,1177.8102840029894,12778102.840029895,5.774752611142077,6.817246225872808,-2.7736950296499274,68,3,25,7.197673475273416,234.26575847698703,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,49.29082863431488,492908.28634314885,0.0,10734.519695837804,10734.519695837804,108345196.95837805,7.197673475273416,7.562154025753277,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,17,7.015741780246181,25.38089338136856,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,32.27445623609031,322744.5623609031,-6.334312005963827,5807.035185479754,5807.035185479754,59070351.854797535,7.015741780246181,8.250247187835686,-2.507585649729992,4.55290861123072,True,52,7,14,5.089152810978249,19.775001088649653,-7.384346214793746,54.11111111111111,9,12,75.0,66.66666666666666,27.07787472000932,270778.7472000932,-5.261958773024866,1179.046797145975,1179.046797145975,12790467.97145975,5.089152810978249,6.194023755211462,-2.0135889733781127,0.7791294337639807,False,True,1,1
UP20_SCORE80_NIKKEION_TP3.0_SL1.0_H1,20,80,True,3.0,1.0,1,113,8,42,6.562892327404634,47.447122703892354,-4.243855532902452,54.16437007874016,20,27,74.07407407407408,74.07407407407408,36.759609691894944,367596.0969189494,-1.9546222988466424,121906.0235215676,121906.0235215676,1220060235.215676,6.562892327404634,7.214985938098513,-1.995836312952534,46,5,17,5.774752611142077,20.154133188612462,-4.243855532902452,45.90573770491803,10,14,71.42857142857143,71.42857142857143,23.083595439122536,230835.95439122536,-1.9546222988466424,1177.8102840029894,1177.8102840029894,12778102.840029895,5.774752611142077,6.817246225872808,-2.7736950296499274,68,3,25,7.197673475273416,234.26575847698703,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,49.29082863431488,492908.28634314885,0.0,10734.519695837804,10734.519695837804,108345196.95837805,7.197673475273416,7.562154025753277,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,17,7.015741780246181,25.38089338136856,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,32.27445623609031,322744.5623609031,-6.334312005963827,5807.035185479754,5807.035185479754,59070351.854797535,7.015741780246181,8.250247187835686,-2.507585649729992,4.55290861123072,True,52,7,14,5.089152810978249,19.775001088649653,-7.384346214793746,54.11111111111111,9,12,75.0,66.66666666666666,27.07787472000932,270778.7472000932,-5.261958773024866,1179.046797145975,1179.046797145975,12790467.97145975,5.089152810978249,6.194023755211462,-2.0135889733781127,0.7791294337639807,False,True,1,1
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H1,20,80,True,4.0,1.0,1,113,8,59,7.500882282753912,54.08549681970776,-4.24385553290244,54.16437007874016,20,27,74.07407407407408,74.07407407407408,43.45808845563616,434580.8845563616,-1.9546222988466424,317748.92980773846,317748.92980773846,3178489298.077385,7.500882282753912,8.224441794807737,-1.995836312952534,46,5,26,6.255658168439589,21.74923686073301,-4.24385553290244,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.44680612737186,254468.06127371863,-1.9546222988466424,1469.241335264925,1469.241335264925,15692413.352649253,6.255658168439589,7.356798802352944,-2.7736950296499274,68,3,33,8.497610786012402,276.394769164089,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,60.518561161544106,605185.611615441,0.0,23800.449558641743,23800.449558641743,239004495.5864174,8.497610786012402,8.922088443141753,-0.6994051184568787,156.68749914882773,156.1583986197272,156.2496109671527,156.1583986197272,61,7,29,8.062700462912671,29.0192524909728,-6.334312005963838,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.5095974145446,395095.974145446,-6.334312005963827,10260.602378774056,10260.602378774056,103606023.78774056,8.062700462912671,9.432922736773756,-2.507585649729992,4.983791445326597,True,52,7,20,6.348027178143583,24.41926477886866,-7.384346214793769,54.11111111111111,9,12,75.0,75.0,35.487276326500215,354872.76326500217,-5.261958773024866,2228.740637369565,2228.740637369565,23287406.37369565,6.348027178143583,7.648723023935847,-2.0135889733781127,0.8414849688655803,False,True,1,1
