strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,profit_objective,sizing,prob_10y,prob_15y,prob_20y,bankruptcy_prob,p90_max_dd,final_status,up_threshold,score_threshold,nikkei_filter,tp_multiplier,sl_multiplier,hold_days,oos_validation_pf_ratio,fold,oos_end,multi_oos_folds,oos_positive_folds,multi_oos_pass
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.25_H5,45,50,False,3.5,1.25,5,52,4,0,9.004571340335762,55.86445309776549,-4.252986458846008,22.11059371362049,12,13,92.3076923076923,92.3076923076923,97.9379416947356,979379.4169473562,-3.929308795320363,8459.049206401487,8459.049206401487,85590492.06401487,9.004571340335762,9.93275324271551,-2.133611488221187,5,0,0,9.170091927752082,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.170091927752084,91700.91927752084,6.907111378882647,54.83969408066225,54.83969408066225,1548396.9408066224,9.170091927752082,9.170091927752082,0.0,47,4,0,8.986962767206366,50.49205283981289,-4.252986458846008,51.244029850746266,7,8,87.5,87.5,153.41784779910031,1534178.477991003,-3.929308795320363,5427.684136305988,5427.684136305988,55276841.36305987,8.986962767206366,10.02143479096707,-2.133611488221187,160.33394886777307,47.46095109849119,159.37241040623462,47.46095109849119,41,1,0,2.8906657537812337,3.212677185444242,-11.664622089747622,9.81043388429752,7,8,87.5,75.0,7.014408580356179,123840.4915763344,-2.977033463021528,139.85584866762534,139.85584866762534,2398558.4866762534,7.016106978419989,7.848868681873448,-2.977033463021528,6.337410384862985,True,46,7,7,3.083455320283981,3.650593898253692,-8.729630280856904,22.693047337278102,5,7,71.42857142857143,66.66666666666666,9.643056064090516,96430.56064090518,-10.277100533511108,82.83696475799532,327.7308636748453,4277308.636748453,3.083455320283981,6.3701439808542935,-3.4899220008566454,0.1153875443232388,False,True,103.79996800766087,0.01,0.0,0.0,0.16,0.0,0.6454632614044172,PASS,45,50,False,3.5,1.25,5,0.1153875443232388,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.5_H5,45,50,False,3.5,1.5,5,52,3,1,9.16104652633204,96.03926106231826,-4.660245378907924,22.11059371362049,12,13,92.3076923076923,92.3076923076923,99.23281406017092,992328.140601709,-4.660245378907924,9175.948323468716,9175.948323468716,92759483.23468716,9.16104652633204,9.824220723405968,-1.6707986925421006,5,0,0,9.170091927752082,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.170091927752084,91700.91927752084,6.907111378882647,54.83969408066225,54.83969408066225,1548396.9408066224,9.170091927752082,9.170091927752082,0.0,47,3,1,9.160084249585228,86.89184754417631,-4.660245378907913,51.244029850746266,7,8,87.5,87.5,155.52201539293267,1555220.153929327,-4.660245378907924,5890.678539210044,5890.678539210044,59906785.39210044,9.160084249585228,9.898553541093907,-1.6707986925421006,160.3217311001712,47.46095109849119,159.36019263863275,47.46095109849119,41,1,0,2.643261712984087,2.701143115669628,-13.727662841578326,9.81043388429752,7,8,87.5,75.0,6.416703093646434,123020.89216594063,-3.5326882377694546,138.32083176932892,138.32083176932892,2383208.3176932894,6.967650759316268,7.842679009073412,-3.5326882377694546,6.246211490778654,True,46,7,7,2.8611332507412186,3.0648618196271387,-10.233138004348165,22.693047337278102,5,7,71.42857142857143,66.66666666666666,8.913138194278199,89131.381942782,-12.102921756184436,74.11154426649927,321.5198540831812,4215198.540831813,2.8611332507412186,6.3701439808542935,-4.156888209484932,0.115045735520341,False,True,101.44464568526297,0.01,0.0,0.0,0.0,0.0,2.554938191530391,PASS,45,50,False,3.5,1.5,5,0.115045735520341,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.75_H5,45,50,False,3.5,1.75,5,52,3,1,9.126227599284707,83.78760156902487,-5.380154938462489,22.11059371362049,12,13,92.3076923076923,92.3076923076923,98.3272461369251,983272.461369251,-5.380154938462489,9015.037943958268,9015.037943958268,91150379.43958266,9.126227599284707,9.801962057142568,-1.910768545726956,5,0,0,9.170091927752082,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.170091927752084,91700.91927752084,6.907111378882647,54.83969408066225,54.83969408066225,1548396.9408066224,9.170091927752082,9.170091927752082,0.0,47,3,1,9.12156118136265,75.78899463129196,-5.380154938462489,51.244029850746266,7,8,87.5,87.5,154.05046751765823,1540504.6751765823,-5.380154938462489,5786.757913129098,5786.757913129098,58867579.13129097,9.12156118136265,9.87376548093694,-1.910768545726956,160.30013381338458,47.46095109849119,159.33859535184612,47.46095109849119,41,1,0,2.609994005867305,2.4507385880345147,-15.726990457084469,9.81043388429752,7,8,87.5,75.0,6.372206344069098,122334.22594429608,-4.082021215085085,136.96371411278156,136.96371411278156,2369637.1411278155,6.925394376445835,7.842679009073412,-4.082021215085085,6.161698725037788,True,46,7,6,2.922653391957036,2.8189600866115287,-11.720293812798078,22.693047337278102,5,7,71.42857142857143,66.66666666666666,9.122476282932212,91224.76282932212,-13.882380083500436,75.53770038819086,315.810324674164,4158103.24674164,2.922653391957036,6.794137474127738,-4.82031477238437,0.1222696018447429,False,True,100.04166469061964,0.01,0.0,0.0,0.0,0.0,2.53619930414311,PASS,45,50,False,3.5,1.75,5,0.1222696018447429,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.0_H3,45,50,False,3.5,1.0,3,52,4,1,8.975194777022773,51.13737514713058,-3.4223891670768003,22.11059371362049,12,13,92.3076923076923,92.3076923076923,97.59471360172824,975947.1360172824,-3.1870898770928857,8339.02351011527,8339.02351011527,84390235.1011527,8.975194777022773,9.917057406103597,-2.3271567719470783,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,4,0,8.970490828165866,46.29272307802472,-3.4223891670768003,51.244029850746266,7,8,87.5,87.5,152.9542771676348,1529542.7716763478,-3.1870898770928857,5386.415940593022,5386.415940593022,54864159.40593022,8.970490828165866,10.02143479096707,-2.3271567719470783,160.35886678652614,47.15999657314109,159.39732832498768,47.15999657314109,41,1,0,2.962948859048491,3.4691019425846505,-9.535310433478816,9.81043388429752,7,8,87.5,75.0,7.105486897834692,124543.09949118624,-2.414947131140044,141.24541341677696,141.24541341677696,2412454.134167769,7.059344388564719,7.848868681873448,-2.414947131140044,6.423885205152445,True,46,8,6,3.070569942894261,3.715628563635725,-6.54230813035962,22.693047337278102,5,7,66.66666666666666,50.0,9.495002943158138,94950.02943158138,-8.403453602436162,82.49809881436441,322.2901296481576,4222901.296481576,3.070569942894261,6.786672021462536,-2.9680959347791864,0.0952690010053813,False,True,99.13108896268994,0.01,0.0,0.06,53.32,0.0,0.0,PASS,45,50,False,3.5,1.0,3,0.0952690010053813,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.0_H5,45,50,False,3.5,1.0,5,52,4,0,8.986541632670436,50.33494733678439,-3.4223891670768003,22.11059371362049,12,13,92.3076923076923,92.3076923076923,97.63869879570191,976386.987957019,-3.1870898770928857,8381.2663632207,8381.2663632207,84812663.632207,8.986541632670436,9.93275324271551,-2.3679976878704463,5,0,0,9.170091927752082,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.170091927752084,91700.91927752084,6.907111378882647,54.83969408066225,54.83969408066225,1548396.9408066224,9.170091927752082,9.170091927752082,0.0,47,4,0,8.967015005534089,45.4943113140362,-3.4223891670768003,51.244029850746266,7,8,87.5,87.5,152.93157808817054,1529315.7808817052,-3.1870898770928857,5377.449702789045,5377.449702789045,54774497.02789045,8.967015005534089,10.02143479096707,-2.3679976878704463,160.35886678652614,47.46095109849119,159.39732832498768,47.46095109849119,41,1,0,2.824962508037349,3.354114346261037,-9.535310433478806,9.81043388429752,7,8,87.5,75.0,6.741797920705662,124543.09949118624,-2.414947131140044,141.24541341677696,141.24541341677696,2412454.134167769,7.059344388564719,7.848868681873448,-2.414947131140044,6.423885205152445,True,46,8,6,2.8865881415460715,3.552914069511758,-8.908051507435033,22.693047337278102,5,7,66.66666666666666,66.66666666666666,8.871536125222654,88715.36125222655,-8.403453602436162,75.80262545164294,305.9154358841455,4059154.3588414546,2.8865881415460715,6.4894706500539225,-2.9680959347791864,0.0910969889113851,False,True,97.77981373336166,0.01,0.0,0.0,28.18,0.0,0.4951166879444658,PASS,45,50,False,3.5,1.0,5,0.0910969889113851,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.25_H3,45,50,False,3.5,1.25,3,52,3,2,9.028299387176618,58.10968596652758,-4.252986458846008,22.11059371362049,12,13,92.3076923076923,92.3076923076923,98.21349525740057,982134.9525740056,-3.929308795320363,8571.983686518412,8571.983686518412,86719836.86518411,9.028299387176618,9.748818215380687,-2.740174806823166,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,3,1,9.029244864931822,52.62377567969786,-4.252986458846008,51.244029850746266,7,8,87.5,87.5,153.95979735810232,1539597.9735810233,-3.929308795320363,5537.869058813349,5537.869058813349,56378690.58813349,9.029244864931822,9.831705297096931,-2.740174806823166,160.33394886777307,47.15999657314109,159.37241040623462,47.15999657314109,41,1,0,2.8695736517022192,3.196532111250781,-11.6646220897476,9.81043388429752,7,8,87.5,75.0,6.9396848153228,123840.4915763344,-2.977033463021528,139.85584866762534,139.85584866762534,2398558.4866762534,7.016106978419989,7.848868681873448,-2.977033463021528,6.337410384862985,True,46,7,7,3.055332517511963,3.626419028931299,-8.020699586844138,22.693047337278102,5,7,66.66666666666666,50.0,9.514958181176157,95149.58181176156,-10.277100533511108,81.73492573000378,314.42608464435216,4144260.8464435213,3.055332517511963,6.327959776696266,-3.4899220008566454,0.1146234278854229,False,True,97.07263306422946,0.01,0.0,0.0,0.22,0.0,0.5748036050704995,PASS,45,50,False,3.5,1.25,3,0.1146234278854229,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP4.0_SL1.25_H5,45,50,False,4.0,1.25,5,52,5,2,9.718348628736354,34.32701535438402,-6.629051987767576,22.11059371362049,12,13,92.3076923076923,92.3076923076923,107.39152166433634,1073915.2166433637,-3.929308795320363,11680.969133881174,11680.969133881174,117809691.33881173,9.718348628736354,11.0748431198924,-3.032699588130465,5,0,0,10.494390774573809,inf,0.0,5.017170329670329,5,5,100.0,100.0,10.494390774573814,104943.90774573814,7.908127290151623,64.39617776978702,64.39617776978702,1643961.77769787,10.494390774573809,10.494390774573809,0.0,47,5,2,9.635790953647266,30.86660311452772,-6.629051987767576,51.244029850746266,7,8,87.5,87.5,167.95222847043794,1679522.2847043795,-3.929308795320363,7066.206230401968,7066.206230401968,71662062.30401969,9.635790953647266,11.143944589573184,-3.032699588130465,160.26266690190542,50.2473616748189,159.30112844036697,50.2473616748189,41,1,1,3.040969053263684,3.604265759936451,-10.277100533511096,9.81043388429752,7,8,87.5,87.5,7.360432142581238,138156.0751856766,-2.977033463021528,160.32466176033472,160.32466176033472,2603246.617603348,7.70119082351597,8.591042847394094,-2.977033463021528,7.3202719445252065,True,46,7,9,3.051600766847412,3.7301520968873416,-8.020699586844138,22.693047337278102,5,7,71.42857142857143,66.66666666666666,9.956839628636402,99568.396286364,-10.277100533511108,86.25675602498039,286.94990565731695,3869499.0565731693,3.051600766847412,6.508969934734341,-3.4899220008566454,0.107716721278313,False,True,93.70019503282985,0.01,0.0,0.0,2.56,0.0,0.0814592519859527,PASS,45,50,False,4.0,1.25,5,0.107716721278313,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.75_H3,45,50,False,3.5,1.75,3,52,2,3,9.115810007462848,88.48403790184472,-5.380154938462489,22.11059371362049,12,13,92.3076923076923,92.3076923076923,98.42436944834591,984243.6944834592,-5.380154938462489,8977.512897100807,8977.512897100807,90775128.97100808,9.115810007462848,9.588810089856674,-2.709192052382808,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,2,2,9.126065125674035,80.16106584792104,-5.380154938462489,51.244029850746266,7,8,87.5,87.5,154.30246791838854,1543024.6791838857,-5.380154938462489,5801.513534107022,5801.513534107022,59015135.34107022,9.126065125674035,9.652076555809897,-2.709192052382808,160.30013381338458,47.15999657314109,159.33859535184612,47.15999657314109,41,1,0,2.7418326398356805,2.647366323700717,-13.882380083500422,9.81043388429752,7,8,87.5,75.0,6.677763279427315,122334.22594429608,-4.082021215085085,136.96371411278156,136.96371411278156,2369637.1411278155,6.925394376445835,7.842679009073412,-4.082021215085085,6.161698725037788,True,46,7,6,2.96639598498101,2.902504563107194,-10.884806775980548,22.693047337278102,5,7,66.66666666666666,50.0,9.292985885929696,92929.85885929698,-13.882380083500436,77.26898191591012,302.463504353911,4024635.04353911,2.96639598498101,6.78840254789848,-4.677617140853931,0.1258932607698791,False,True,93.54269822553627,0.01,0.0,0.0,0.0,0.0,2.149147743658283,PASS,45,50,False,3.5,1.75,3,0.1258932607698791,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL2.0_H3,45,50,False,3.5,2.0,3,52,2,3,9.094259393552322,78.17672532550839,-6.089285138950984,22.11059371362049,12,13,92.3076923076923,92.3076923076923,98.30409321306524,983040.9321306524,-6.089285138950995,8876.23695976391,8876.23695976391,89762369.5976391,9.094259393552322,9.580580055399498,-3.063757152627061,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,2,2,9.102221893262389,70.8169612784919,-6.089285138950995,51.244029850746266,7,8,87.5,87.5,154.1070190360575,1541070.1903605748,-6.089285138950995,5735.671565976746,5735.671565976746,58356715.65976746,9.102221893262389,9.6429320730797,-3.063757152627061,160.2788599073699,47.15999657314109,159.31732144583148,47.15999657314109,41,1,0,2.564294987619934,2.3921926502763182,-15.61688619726298,9.81043388429752,7,8,87.5,75.0,6.267976532207256,121655.3278740528,-4.625139671279732,135.6219493235998,135.6219493235998,2356219.4932359983,6.8836160336616325,7.842679009073412,-4.625139671279731,6.078142039469382,True,46,7,6,2.7993648270093,2.6216574174037723,-12.27213864054455,22.693047337278102,5,7,66.66666666666666,50.0,8.781776032345961,87817.76032345962,-15.61688619726298,70.81665006100788,303.19582571950826,4031958.2571950825,2.7993648270093,6.78840254789848,-5.178710614769061,0.1288413023121158,False,True,93.18195241696978,0.01,0.0,0.0,0.0,0.0,3.259078618983148,PASS,45,50,False,3.5,2.0,3,0.1288413023121158,2,2024-08-23,4,2,True
UP45_SCORE50_NIKKEIOFF_TP3.5_SL1.5_H3,45,50,False,3.5,1.5,3,52,2,3,9.15062893451018,102.27387091615188,-4.660245378907913,22.11059371362049,12,13,92.3076923076923,92.3076923076923,99.32993737159173,993299.3737159172,-4.660245378907924,9137.760836194866,9137.760836194866,92377608.36194864,9.15062893451018,9.610623582794808,-2.3492372726055253,5,0,1,9.019411896277706,inf,0.0,5.017170329670329,5,5,100.0,100.0,9.019411896277704,90194.11896277704,6.907111378882647,53.81669201703112,53.81669201703112,1538166.9201703111,9.019411896277706,9.019411896277706,0.0,47,2,2,9.164588193896613,92.67563662809896,-4.660245378907924,51.244029850746266,7,8,87.5,87.5,155.77401579366298,1557740.1579366298,-4.660245378907924,5905.694645397799,5905.694645397799,60056946.45397799,9.164588193896613,9.676313770185596,-2.3492372726055253,160.3217311001712,47.15999657314109,159.36019263863275,47.15999657314109,41,1,0,2.622169610905073,2.6875687185259536,-13.727662841578326,9.81043388429752,7,8,87.5,75.0,6.346990029066429,123020.89216594063,-3.5326882377694546,138.32083176932892,138.32083176932892,2383208.3176932894,6.967650759316268,7.842679009073412,-3.5326882377694546,6.246211490778654,True,46,7,7,2.8330104479692,3.044565770259357,-9.467925454911876,22.693047337278102,5,7,66.66666666666666,50.0,8.793630083569619,87936.3008356962,-12.102921756184436,73.06209719621167,299.00159146020917,3990015.914602092,2.8330104479692,6.327959776696266,-4.156888209484932,0.1142838826000166,False,True,92.4195628180204,0.01,0.0,0.0,0.0,0.0,2.5057754708997937,PASS,45,50,False,3.5,1.5,3,0.1142838826000166,2,2024-08-23,4,2,True
